subscription_id,type,Recency,last_access_date,lst_date,subscription_date,freq,qt_page_view,qt_page_view_week,qt_page_view_weekend,qt_page_view_mornig,qt_page_view_afternoon,qt_page_view_nigth,qt_art_read,qt_source_sm_cpc_facebook,qt_source_sm_cpc_others,qt_source_sm_facebook,qt_source_sm_other,qt_source_nedeal,qt_source_email,qt_source_others,qt_gazeta_capa,qt_gazeta_esportes,qt_gazeta_politica,qt_gazeta_economia,Vol_agro,Vol_haus,Vol_bgourmet,Vol_viverbem,Vol_guia,qt_gazeta_curitiba,qt_access_others,qt_comments,qt_explicar,qt_alegre,qt_provocar,qt_triste,qt_inspirar,qt_moderno,qt_facilitar,qt_surpreendente,qt_informar,qt_hardnews,qt_softnews,qt_appGazeta,qt_appGuia,qt_mobile,qt_other_devices,qt_login,browser,has_club,has_print
4501899,T,,,,2018-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
4501921,T,23.0,2018-05-29,"2018-05-06,2018-05-29,2018-06-05",2018-03-20,1,2,2,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Chrome 66.0.3359.181,1,0
4502003,T,,,,2018-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
4502017,T,,,,2018-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
4502051,T,23.0,2018-06-14,"2018-05-22,2018-05-23,2018-05-25,2018-05-28,2018-05-29,2018-05-30,2018-06-01,2018-06-03,2018-06-07,2018-06-14,2018-06-21",2018-03-22,9,36,22,14,9,12,15,16,0,0,0,0,0,0,36,18,0,7,1,0,0,0,1,0,7,2,0,2,2,0,0,3,1,1,2,15,13,0,36,0,0,0,1,Android 4.0,0,0
4502325,T,,,,2018-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
4502552,T,,,,2018-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
4503068,T,,,,2018-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
4503474,T,,,,2018-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4504110,T,29.0,2018-06-25,"2018-05-27,2018-05-29,2018-05-30,2018-06-04,2018-06-05,2018-06-06,2018-06-07,2018-06-25,2018-06-26",2018-04-04,7,64,64,0,18,16,30,24,0,0,0,0,0,0,64,30,0,10,2,0,0,0,1,1,4,16,0,14,5,3,3,4,0,5,1,17,12,5,0,0,0,64,11,Firefox 62.0,1,0
4504334,T,,,,2018-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
4505113,T,,,,2018-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
4505290,T,,,,2018-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4505502,T,,,,2018-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4505905,T,28.0,2018-06-21,"2018-05-24,2018-05-24,2018-05-25,2018-06-09,2018-06-10,2018-06-11,2018-06-15,2018-06-16,2018-06-17,2018-06-18,2018-06-19,2018-06-21,2018-06-23",2018-04-24,11,43,22,21,27,16,0,17,0,0,0,0,0,0,43,23,4,4,3,0,0,0,1,0,0,8,0,8,5,4,3,6,4,2,3,10,7,3,42,0,0,1,2,Android 4.0,1,0
4505922,T,,,,2018-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4506097,T,10.0,2018-06-04,"2018-05-25,2018-05-25,2018-05-26,2018-05-27,2018-06-04,2018-06-24",2018-04-25,4,54,20,34,32,13,9,23,0,0,0,0,0,0,54,13,0,8,1,0,1,3,6,0,0,22,0,6,0,1,0,0,1,2,0,17,11,6,42,0,0,12,1,Firefox 53.0,0,0
4506164,T,30.0,2018-06-25,"2018-05-26,2018-05-26,2018-05-27,2018-05-28,2018-05-29,2018-05-30,2018-05-31,2018-06-01,2018-06-02,2018-06-03,2018-06-04,2018-06-05,2018-06-06,2018-06-07,2018-06-08,2018-06-09,2018-06-10,2018-06-11,2018-06-12,2018-06-13,2018-06-14,2018-06-15,2018-06-18,2018-06-19,2018-06-20,2018-06-21,2018-06-22,2018-06-23,2018-06-24,2018-06-25,2018-06-25",2018-04-26,29,348,217,131,118,150,80,109,0,0,0,0,0,0,348,222,12,33,4,0,1,9,3,0,1,63,0,47,16,18,7,12,14,2,16,75,50,14,329,0,14,5,1,Android 4.0,0,0
4506181,T,,,,2018-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
4513650,T,25.0,2018-06-15,"2018-05-21,2018-05-26,2018-06-15,2018-06-20",2018-04-27,2,3,2,1,2,1,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,2,0,0,1,1,0,0,0,3,0,1,Safari 15D100,0,0
4513745,T,,,,2018-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4513745,T,,,,2018-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4513762,T,,,,2018-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4513812,T,29.0,2018-06-27,"2018-05-29,2018-06-16,2018-06-20,2018-06-23,2018-06-25,2018-06-27,2018-06-28",2018-04-30,5,9,5,4,3,3,3,6,0,0,0,0,0,0,9,3,5,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,1,2,0,9,0,0,0,1,Android 4.0,0,0
4513843,T,26.0,2018-06-24,"2018-05-29,2018-05-29,2018-05-30,2018-06-02,2018-06-04,2018-06-11,2018-06-12,2018-06-13,2018-06-14,2018-06-16,2018-06-18,2018-06-20,2018-06-21,2018-06-24,2018-06-28",2018-05-01,13,76,55,21,54,12,10,29,0,0,0,0,0,0,76,36,3,1,2,0,0,0,1,0,0,33,0,11,3,8,2,4,12,2,9,11,9,3,65,0,0,11,2,Android 4.0,0,0
4513857,T,0.0,2018-05-29,"2018-05-29,2018-05-29,2018-06-28",2018-05-01,1,6,6,0,0,0,6,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,1,Chrome 66.0.3359.181,0,0
4513860,T,0.0,2018-05-29,"2018-05-29,2018-05-29,2018-06-28",2018-05-01,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,Chrome 66.0.3359.181,0,0
4513888,T,,,,2018-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4514040,T,,,,2018-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0
4514331,T,,,,2018-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
4514524,T,29.0,2018-06-07,"2018-05-09,2018-05-09,2018-05-10,2018-05-11,2018-05-12,2018-05-13,2018-05-14,2018-05-15,2018-05-16,2018-05-17,2018-05-18,2018-05-19,2018-05-20,2018-05-24,2018-05-25,2018-05-26,2018-05-27,2018-06-02,2018-06-07,2018-06-08",2018-05-09,18,76,66,10,39,14,23,37,0,0,25,0,0,0,51,37,0,11,4,2,4,1,1,0,1,15,0,5,1,2,1,1,2,1,2,6,5,2,48,0,28,0,5,Chrome 67.0.3396.68,0,0
4514605,T,25.0,2018-06-18,"2018-05-24,2018-05-24,2018-05-28,2018-05-29,2018-05-30,2018-06-01,2018-06-02,2018-06-04,2018-06-05,2018-06-06,2018-06-07,2018-06-18,2018-06-23",2018-05-10,11,77,71,6,34,12,31,20,0,0,0,0,0,0,77,55,3,2,1,0,3,0,1,2,4,6,0,2,3,1,2,3,2,0,3,8,5,0,0,0,1,76,2,Chrome 67.0.3396.87,1,0
4514944,T,28.0,2018-06-08,"2018-05-11,2018-05-11,2018-05-16,2018-06-01,2018-06-08,2018-06-10",2018-05-11,4,9,9,0,2,0,7,4,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,Chrome 66.0.3359.181,1,0
4515141,T,,,,2018-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
4515155,T,29.0,2018-06-28,"2018-05-30,2018-05-30,2018-06-01,2018-06-02,2018-06-04,2018-06-05,2018-06-06,2018-06-07,2018-06-08,2018-06-10,2018-06-14,2018-06-27,2018-06-28,2018-06-29",2018-05-15,12,40,27,13,35,0,5,13,0,0,0,0,0,0,40,27,0,3,1,1,2,0,0,0,0,6,0,1,1,1,0,0,0,5,0,9,3,0,16,0,0,24,1,Chrome 66.0.3359.181,1,0
4515379,T,19.0,2018-06-11,"2018-05-23,2018-05-23,2018-06-11,2018-06-22",2018-05-18,2,2,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,Chrome 67.0.3396.79,1,0
4515639,T,20.0,2018-06-13,"2018-05-24,2018-05-24,2018-05-25,2018-05-28,2018-06-07,2018-06-13,2018-06-23",2018-05-24,5,20,20,0,1,14,5,9,0,0,0,0,0,0,20,6,0,2,3,0,0,1,0,7,0,1,0,2,0,0,0,1,1,0,0,3,1,0,18,0,2,0,2,Android 4.0,1,0
4515964,T,21.0,2018-06-19,"2018-05-29,2018-05-29,2018-06-05,2018-06-06,2018-06-08,2018-06-09,2018-06-15,2018-06-19,2018-06-28",2018-05-29,7,18,17,1,1,8,9,8,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,16,0,10,12,0,0,12,0,12,5,12,3,12,7,0,2,9,4,Chrome 60.0.3112.90,0,0
4515981,T,12.0,2018-06-11,"2018-05-30,2018-05-30,2018-06-04,2018-06-06,2018-06-09,2018-06-11,2018-06-29",2018-05-30,5,27,24,3,0,15,12,6,0,0,0,0,0,0,27,18,0,2,1,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,1,4,2,0,24,0,0,3,4,Android 4.0,0,0
4516032,T,25.0,2018-06-25,"2018-05-31,2018-06-01,2018-06-03,2018-06-20,2018-06-24,2018-06-25,2018-06-30",2018-06-01,5,7,4,3,2,1,4,5,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,2,Chrome 67.0.3396.87,1,0
4516113,T,8.0,2018-06-04,"2018-05-27,2018-06-04,2018-06-26",2018-06-04,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Firefox 52.0,1,0
4516497,T,29.0,2018-06-15,"2018-05-17,2018-06-11,2018-06-12,2018-06-13,2018-06-15,2018-06-16",2018-06-11,4,11,11,0,1,1,9,9,0,0,0,0,0,0,11,1,0,6,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,6,8,0,0,0,0,11,2,Chrome 67.0.3396.87,0,0
4516533,T,,,,2018-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0
4518525,T,,,,2018-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,1,0
4518525,T,,,,2018-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,1,0
4518525,T,,,,2018-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,1,0
4522185,T,,,,2018-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,1
5000860,T,,,,2006-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5004102,T,29.0,2018-06-25,"2018-05-27,2018-05-27,2018-05-28,2018-05-29,2018-05-30,2018-05-31,2018-06-01,2018-06-02,2018-06-03,2018-06-04,2018-06-05,2018-06-06,2018-06-07,2018-06-08,2018-06-11,2018-06-12,2018-06-13,2018-06-14,2018-06-15,2018-06-16,2018-06-18,2018-06-19,2018-06-20,2018-06-21,2018-06-22,2018-06-23,2018-06-25,2018-06-26",1994-10-25,26,663,651,12,253,267,143,233,0,0,2,0,0,0,661,389,18,55,12,3,20,28,16,0,30,92,0,74,36,16,17,22,22,28,22,158,120,36,90,0,0,573,2,Android 4.0,1,1
5005251,T,,,,1994-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5011714,T,,,,1995-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,1,1
5014645,T,,,,1995-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5021823,T,29.0,2018-06-17,"2018-05-19,2018-05-20,2018-05-27,2018-05-28,2018-05-29,2018-05-30,2018-06-01,2018-06-04,2018-06-10,2018-06-14,2018-06-16,2018-06-17,2018-06-18",1995-01-10,11,62,26,36,43,11,8,31,0,0,0,0,0,0,62,25,12,5,5,0,0,1,1,0,2,11,0,10,3,4,1,1,3,4,3,10,6,0,62,0,0,0,1,Android 4.0,1,1
5021949,T,,,,1994-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5022907,T,26.0,2018-06-16,"2018-05-21,2018-05-23,2018-05-24,2018-05-27,2018-06-02,2018-06-03,2018-06-05,2018-06-08,2018-06-12,2018-06-13,2018-06-14,2018-06-16,2018-06-20",2008-10-22,11,34,20,14,22,2,10,11,0,0,0,0,0,0,34,13,18,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,4,6,0,0,0,5,29,3,Chrome 67.0.3396.87,1,1
5025855,T,,,,2017-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5028559,T,,,,1995-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5038119,T,,,,1996-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5039545,T,,,,1996-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5048522,T,,,,1996-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5050366,T,,,,1997-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5050478,T,,,,1996-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5053266,T,,,,1996-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5055003,T,29.0,2018-06-25,"2018-05-27,2018-06-19,2018-06-23,2018-06-24,2018-06-25,2018-06-26",1996-08-06,4,6,3,3,3,2,1,6,0,0,5,0,0,0,1,0,3,0,1,0,0,0,0,0,0,2,0,3,2,1,1,0,1,1,1,2,2,0,0,0,6,0,2,Safari 15F79,1,0
5121176,T,,,,2002-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5145235,T,,,,1998-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
5177179,T,29.0,2018-06-19,"2018-05-21,2018-05-23,2018-05-24,2018-05-25,2018-05-26,2018-05-27,2018-05-28,2018-05-29,2018-05-30,2018-06-01,2018-06-02,2018-06-04,2018-06-06,2018-06-07,2018-06-08,2018-06-10,2018-06-11,2018-06-12,2018-06-13,2018-06-14,2018-06-19,2018-06-20",2007-03-26,20,147,134,13,17,33,97,52,0,0,1,0,0,0,146,80,0,17,1,0,1,5,5,4,7,27,1,17,5,2,3,2,5,2,3,39,29,8,0,0,28,119,1,Chrome 67.0.3396.87,1,1
5193141,T,0.0,2018-05-30,"2018-05-30,2018-05-30,2018-06-29",2001-02-16,1,7,7,0,0,0,7,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,Chrome 66.0.3359.181,1,1
5225666,T,30.0,2018-06-20,"2018-05-21,2018-05-21,2018-05-22,2018-05-23,2018-05-24,2018-05-25,2018-05-26,2018-05-27,2018-05-28,2018-05-29,2018-05-30,2018-05-31,2018-06-01,2018-06-02,2018-06-03,2018-06-04,2018-06-05,2018-06-06,2018-06-07,2018-06-08,2018-06-16,2018-06-17,2018-06-18,2018-06-19,2018-06-20,2018-06-20",2002-12-04,24,317,230,87,204,66,47,101,0,0,0,0,0,0,317,200,21,27,5,1,3,2,8,6,20,24,0,32,11,6,6,12,8,10,12,60,48,7,317,0,0,0,1,Android 4.0,1,0
5231130,T,,,,2003-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5234979,T,,,,2003-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5259610,T,,,,2005-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5276780,T,,,,2006-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5297869,T,,,,2009-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5300916,T,,,,2007-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5317098,T,,,,2010-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5317313,T,22.0,2018-06-01,"2018-05-10,2018-05-11,2018-05-12,2018-05-14,2018-05-15,2018-05-17,2018-05-26,2018-06-01,2018-06-09",2012-08-22,7,8,5,3,3,1,4,5,0,0,4,0,0,0,4,2,0,0,1,0,0,0,1,2,0,2,0,0,3,0,0,1,0,1,0,1,0,0,0,0,8,0,2,Safari 15E302,1,1
5319420,T,,,,2008-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5326142,T,28.0,2018-06-24,"2018-05-27,2018-05-27,2018-05-29,2018-05-30,2018-05-31,2018-06-01,2018-06-02,2018-06-03,2018-06-04,2018-06-05,2018-06-06,2018-06-07,2018-06-08,2018-06-09,2018-06-10,2018-06-11,2018-06-12,2018-06-13,2018-06-14,2018-06-15,2018-06-16,2018-06-17,2018-06-18,2018-06-19,2018-06-20,2018-06-21,2018-06-22,2018-06-23,2018-06-24,2018-06-26",2008-09-23,28,308,235,73,58,108,142,112,0,0,2,4,0,0,302,138,0,23,5,1,5,7,7,5,20,97,0,25,8,6,5,6,6,9,11,78,68,13,0,0,263,45,5,Chrome 67.0.3396.87,1,1
5329347,T,,,,2008-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5351252,T,21.0,2018-06-20,"2018-05-30,2018-06-20,2018-06-29",2009-07-04,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Edge 16.16299,1,0
5367032,T,,,,2014-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5368021,T,22.0,2018-05-31,"2018-05-09,2018-05-29,2018-05-30,2018-05-31,2018-06-08",2011-03-16,3,65,65,0,46,14,5,29,0,0,0,0,0,0,65,4,0,0,0,0,0,0,0,58,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,65,0,2,Safari 11.0,1,0
5393386,T,,,,2013-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5417976,T,27.0,2018-06-27,"2018-05-31,2018-06-12,2018-06-15,2018-06-27,2018-06-30",2015-04-13,3,5,5,0,2,3,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,5,1,Chrome 65.0.3325.162,1,1
5425639,T,,,,2015-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5428525,T,,,,2016-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
5429643,T,,,,2016-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
5431389,T,28.0,2018-06-12,"2018-05-15,2018-06-12,2018-06-14",2016-07-08,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,Chrome 67.0.3396.79,1,0
5431487,T,28.0,2018-06-25,"2018-05-28,2018-06-20,2018-06-25,2018-06-27",2016-07-06,2,6,6,0,0,2,4,4,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0,6,2,Chrome 67.0.3396.87,1,0
5431537,T,,,,2016-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
5432123,T,,,,2016-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
5433188,T,,,,2016-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0
5434096,T,,,,2016-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
5434258,T,,,,2016-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
5436205,T,,,,2016-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
